model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,5,1,MAM,1.0,0.7991266375545851,5954,0.20087336244541487,0.025390625000000003,0.10739003057065218
gencast,CHIRPS,5,5,MAM,0.0,0.04536503537305813,27422,0.04536503537305813,0.02640964673913044,0.06975840692934784
gencast,CHIRPS,5,5,MAM,0.1,0.18933912204534492,4146,0.08933912204534492,0.007863451086956522,0.06975840692934784
gencast,CHIRPS,5,5,MAM,0.2,0.25197132616487455,2790,0.05197132616487454,0.003078294836956521,0.06975840692934784
gencast,CHIRPS,5,5,MAM,0.3,0.3396305625524769,2382,0.03963056255247693,0.0020040760869565227,0.06975840692934784
gencast,CHIRPS,5,5,MAM,0.4,0.37987481945113144,2077,0.020125180548868582,0.0008873980978260879,0.06975840692934784
gencast,CHIRPS,5,5,MAM,0.5,0.42269129287598944,1895,0.07730870712401056,0.003110139266304348,0.06975840692934784
gencast,CHIRPS,5,5,MAM,0.6,0.5020289855072464,1725,0.09797101449275358,0.0035878057065217377,0.06975840692934784
gencast,CHIRPS,5,5,MAM,0.7,0.5295755045233125,1437,0.17042449547668748,0.005199133831521737,0.06975840692934784
gencast,CHIRPS,5,5,MAM,0.8,0.5878524945770065,1383,0.21214750542299354,0.006228770380434784,0.06975840692934784
gencast,CHIRPS,5,5,MAM,0.9,0.6300469483568075,1065,0.2699530516431925,0.006103515625,0.06975840692934784
gencast,CHIRPS,5,5,MAM,1.0,0.6815856777493606,782,0.31841432225063937,0.00528617527173913,0.06975840692934784
gencast,CHIRPS,5,10,MAM,0.0,0.030294003753239405,33571,0.030294003753239405,0.021590523097826088,0.04654169497282609
gencast,CHIRPS,5,10,MAM,0.1,0.1432671081677704,4530,0.04326710816777041,0.004161005434782607,0.04654169497282609
gencast,CHIRPS,5,10,MAM,0.2,0.20530777736822706,2713,0.005307777368227046,0.0003057065217391299,0.04654169497282609
gencast,CHIRPS,5,10,MAM,0.3,0.25400931195033627,1933,0.04599068804966372,0.0018873131793478255,0.04654169497282609
gencast,CHIRPS,5,10,MAM,0.4,0.30797636632200887,1354,0.09202363367799116,0.0026452105978260875,0.04654169497282609
gencast,CHIRPS,5,10,MAM,0.5,0.3333333333333333,1029,0.16666666666666669,0.003640879755434783,0.04654169497282609
gencast,CHIRPS,5,10,MAM,0.6,0.416,750,0.184,0.0029296875,0.04654169497282609
gencast,CHIRPS,5,10,MAM,0.7,0.38125,480,0.31875,0.0032481317934782605,0.04654169497282609
gencast,CHIRPS,5,10,MAM,0.8,0.41494845360824745,388,0.3850515463917526,0.0031717051630434784,0.04654169497282609
gencast,CHIRPS,5,10,MAM,0.9,0.5069767441860465,215,0.3930232558139535,0.0017939028532608695,0.04654169497282609
gencast,CHIRPS,5,10,MAM,1.0,0.6099290780141844,141,0.3900709219858156,0.0011676290760869565,0.04654169497282609
gencast,CHIRPS,5,20,MAM,0.0,0.014206389269488714,41601,0.014206389269488714,0.012546705163043478,0.022106402853260872
gencast,CHIRPS,5,20,MAM,0.1,0.07967119822952892,3163,0.020328801770471083,0.001365064538043479,0.022106402853260872
gencast,CHIRPS,5,20,MAM,0.2,0.1189236111111111,1152,0.0810763888888889,0.001982846467391305,0.022106402853260872
